Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,Country,Season
E4,2002-12-26,Kidderminster,Leyton Orient,3,2,H,1,1,D,P Walton,9.0,8.0,6.0,3.0,10.0,12.0,9.0,3.0,1.0,1.0,0.0,1.0,1.833,3.5,3.5,1.8,3.4,4.0,1.75,3.2,3.5,1.8,3.25,3.75,1.8,3.4,3.75,1.8,3.4,3.75,1.72,3.4,4.0,EN,2002/2003
E4,2002-12-26,Macclesfield,Lincoln,0,1,A,0,0,D,M Cowburn,11.0,8.0,6.0,3.0,14.0,14.0,4.0,6.0,1.0,3.0,0.0,0.0,2.25,3.4,2.625,2.25,3.25,2.85,2.2,3.0,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.2,2.8,EN,2002/2003
E4,2002-12-26,Oxford,Bournemouth,3,0,H,1,0,H,M Warren,11.0,6.0,8.0,4.0,9.0,17.0,4.0,3.0,2.0,4.0,0.0,1.0,2.3,3.2,2.7,2.25,3.25,2.85,2.2,3.0,2.6,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.2,2.8,EN,2002/2003
E4,2002-12-26,Rochdale,Wrexham,2,2,D,2,1,H,S Baines,11.0,17.0,6.0,10.0,15.0,10.0,5.0,6.0,2.0,0.0,0.0,0.0,2.375,3.2,2.625,2.37,3.33,2.62,2.3,3.0,2.4,2.4,3.25,2.5,2.38,3.2,2.63,2.4,3.2,2.6,2.3,3.2,2.62,EN,2002/2003
E4,2002-12-26,Scunthorpe,Rushden & D,0,0,D,0,0,D,C Boyeson,9.0,14.0,4.0,9.0,22.0,14.0,4.0,8.0,0.0,4.0,0.0,0.0,2.5,3.2,2.5,2.55,3.3,2.45,2.35,3.0,2.35,2.4,3.25,2.5,2.63,3.2,2.38,2.6,3.2,2.4,2.5,3.1,2.5,EN,2002/2003
E4,2002-12-26,Shrewsbury,Bury,4,1,H,1,0,H,M Cooper,12.0,8.0,6.0,4.0,12.0,13.0,5.0,7.0,1.0,4.0,0.0,1.0,2.75,3.25,2.25,2.7,3.33,2.3,2.4,3.0,2.3,2.38,3.2,2.6,2.75,3.25,2.25,2.75,3.25,2.25,2.62,3.1,2.37,EN,2002/2003
E4,2002-12-26,Swansea,Bristol Rvs,0,1,A,0,1,A,G Cain,10.0,6.0,5.0,4.0,5.0,1.0,9.0,4.0,0.0,1.0,0.0,0.0,1.909,3.25,3.5,1.9,3.3,3.65,1.85,3.1,3.2,1.83,3.4,3.5,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4,EN,2002/2003
E4,2002-12-28,Bournemouth,Rochdale,3,3,D,2,2,D,P Rejer,19.0,3.0,3.0,2.0,10.0,12.0,9.0,4.0,1.0,3.0,0.0,0.0,1.727,3.5,4.0,1.75,3.3,4.25,1.75,3.2,3.5,1.73,3.4,4.0,1.73,3.25,4.33,1.727,3.25,4.333,1.8,3.4,3.6,EN,2002/2003
E4,2002-12-28,Bristol Rvs,Boston,1,1,D,0,1,A,A Penn,9.0,18.0,5.0,8.0,21.0,12.0,8.0,7.0,2.0,2.0,0.0,0.0,2.2,3.25,2.8,,,,2.1,3.0,2.8,2.25,3.4,2.62,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.3,2.7,EN,2002/2003
E4,2002-12-28,Darlington,Torquay,1,1,D,1,0,H,L Mason,12.0,11.0,4.0,5.0,24.0,17.0,4.0,9.0,2.0,3.0,0.0,0.0,2.1,3.25,3.0,2.2,3.3,2.85,2.1,3.0,2.8,2.1,3.2,3.0,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.25,2.75,EN,2002/2003
E4,2002-12-28,Exeter,Macclesfield,1,1,D,0,1,A,P Danson,10.0,7.0,6.0,2.0,16.0,10.0,3.0,4.0,1.0,2.0,0.0,0.0,2.0,3.25,3.25,2.0,3.33,3.2,2.0,3.0,2.9,1.91,3.4,3.25,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.3,2.87,EN,2002/2003
E4,2002-12-28,Hartlepool,Cambridge,3,0,H,1,0,H,F Stretton,12.0,10.0,6.0,6.0,13.0,14.0,8.0,6.0,2.0,3.0,0.0,0.0,1.833,3.25,3.75,1.85,3.3,3.75,1.85,3.1,3.2,1.8,3.25,3.75,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.4,3.25,EN,2002/2003
E4,2002-12-28,Leyton Orient,Carlisle,2,1,H,2,1,H,K Hill,5.0,11.0,5.0,10.0,10.0,10.0,7.0,10.0,2.0,3.0,0.0,0.0,1.8,3.4,3.75,1.85,3.3,3.75,1.75,3.2,3.5,1.73,3.4,4.0,1.8,3.4,3.75,1.8,3.4,3.75,1.8,3.4,3.6,EN,2002/2003
E4,2002-12-28,Lincoln,Swansea,1,0,H,0,0,D,P Dowd,7.0,5.0,1.0,4.0,13.0,14.0,8.0,3.0,1.0,3.0,0.0,1.0,1.727,3.5,4.0,1.7,3.4,4.3,1.65,3.2,3.9,1.67,3.4,4.33,1.67,3.4,4.33,1.7,3.4,4.333,1.66,3.4,4.33,EN,2002/2003
E4,2002-12-28,Rushden & D,Oxford,0,2,A,0,2,A,I Williamson,21.0,4.0,14.0,2.0,8.0,15.0,20.0,2.0,1.0,2.0,0.0,0.0,1.667,3.5,4.333,1.75,3.3,4.25,1.75,3.2,3.5,1.67,3.6,4.0,1.67,3.4,4.33,1.7,3.4,4.333,1.8,3.4,3.6,EN,2002/2003
E4,2002-12-28,York,Hull,1,1,D,1,0,H,L Cable,9.0,16.0,4.0,6.0,14.0,16.0,7.0,6.0,2.0,4.0,1.0,0.0,2.25,3.25,2.75,2.15,3.3,2.9,2.2,3.0,2.6,2.4,3.25,2.5,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.75,EN,2002/2003
E4,2002-12-29,Bury,Kidderminster,1,1,D,0,0,D,G Laws,10.0,7.0,7.0,2.0,13.0,14.0,6.0,5.0,1.0,0.0,0.0,0.0,1.909,3.25,3.5,1.9,3.25,3.6,1.9,3.1,3.0,2.0,3.4,3.0,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.3,3.3,EN,2002/2003
E4,2002-12-29,Southend,Scunthorpe,1,2,A,1,0,H,S Tomlin,14.0,8.0,8.0,8.0,10.0,14.0,7.0,7.0,2.0,3.0,0.0,0.0,2.3,3.2,2.7,2.25,3.4,2.7,2.2,3.0,2.6,2.4,3.25,2.5,2.3,3.2,2.7,2.3,3.2,2.7,2.25,3.2,2.75,EN,2002/2003
E4,2003-01-01,Bury,Hull,1,0,H,0,0,D,P Prosser,13.0,3.0,6.0,2.0,8.0,13.0,5.0,2.0,1.0,0.0,0.0,0.0,2.1,3.25,3.0,2.18,3.25,2.95,2.1,3.0,2.8,2.5,3.2,2.5,2.25,3.25,2.75,2.25,3.25,2.75,2.1,3.2,3.0,EN,2002/2003
E4,2003-01-01,Hartlepool,Carlisle,2,1,H,0,1,A,G Laws,28.0,8.0,18.0,5.0,6.0,18.0,13.0,6.0,0.0,1.0,0.0,0.0,1.5,3.5,6.0,1.52,3.55,6.0,1.5,3.4,4.7,1.5,3.4,6.0,1.5,3.5,6.0,1.5,3.5,6.0,1.5,3.4,6.0,EN,2002/2003
E4,2003-01-01,Lincoln,Boston,1,1,D,1,0,H,A Kaye,7.0,10.0,5.0,5.0,7.0,10.0,3.0,8.0,0.0,0.0,0.0,0.0,1.909,3.25,3.5,1.95,3.25,3.45,1.9,3.1,3.0,2.0,3.2,3.2,1.91,3.25,3.5,1.909,3.25,3.5,2.0,3.2,3.2,EN,2002/2003
E4,2003-01-01,Rushden & D,Shrewsbury,5,1,H,3,0,H,R Olivier,11.0,11.0,8.0,9.0,16.0,6.0,7.0,8.0,3.0,2.0,1.0,0.0,1.571,3.6,5.0,1.55,3.55,5.56,1.55,3.3,4.5,1.62,3.25,5.0,1.53,3.5,5.5,1.533,3.5,5.5,1.57,3.3,5.5,EN,2002/2003
E4,2003-01-01,Wrexham,Macclesfield,1,3,A,1,1,D,E Evans,8.0,13.0,4.0,6.0,12.0,14.0,12.0,7.0,1.0,3.0,0.0,0.0,1.571,3.4,5.5,1.6,3.45,5.16,1.6,3.3,4.0,1.62,3.5,4.5,1.57,3.4,5.5,1.571,3.4,5.5,1.57,3.5,5.0,EN,2002/2003
E4,2003-01-01,York,Scunthorpe,1,3,A,1,2,A,M Cowburn,15.0,6.0,11.0,3.0,12.0,14.0,9.0,8.0,2.0,4.0,0.0,1.0,2.0,3.25,3.25,2.0,3.3,3.28,2.0,3.0,2.9,2.1,3.2,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0,EN,2002/2003
E4,2003-04-01,Boston,Hartlepool,0,1,A,0,0,D,J Ross,6.0,9.0,4.0,6.0,15.0,18.0,5.0,4.0,1.0,3.0,0.0,0.0,2.6,3.2,2.4,2.8,3.3,2.25,2.6,3.0,2.2,2.38,3.5,2.38,2.8,3.25,2.2,2.8,3.25,2.2,2.75,3.2,2.25,EN,2002/2003
E4,2003-04-01,Carlisle,Southend,1,0,H,1,0,H,M Jones,14.0,4.0,10.0,2.0,12.0,15.0,10.0,2.0,2.0,1.0,0.0,0.0,2.375,3.2,2.625,2.35,3.4,2.6,2.3,3.0,2.4,2.25,3.4,2.62,2.38,3.2,2.62,2.375,3.2,2.625,2.3,3.2,2.62,EN,2002/2003
E4,2003-04-01,Hull,Bristol Rvs,1,0,H,1,0,H,A Leake,21.0,14.0,8.0,8.0,12.0,10.0,5.0,5.0,1.0,1.0,0.0,0.0,1.533,3.5,5.5,1.55,3.5,5.75,1.55,3.3,4.5,1.44,3.6,6.5,1.5,3.5,6.0,1.5,3.5,6.0,1.57,3.3,5.5,EN,2002/2003
E4,2003-04-01,Torquay,Rushden & D,1,1,D,1,0,H,B Curson,18.0,15.0,10.0,7.0,8.0,15.0,10.0,4.0,1.0,2.0,0.0,0.0,2.625,3.2,2.375,2.47,3.3,2.52,2.35,3.0,2.35,2.25,3.2,2.75,2.38,3.2,2.62,2.375,3.2,2.625,2.5,3.1,2.5,EN,2002/2003
E4,2003-11-01,Hull,Exeter,2,2,D,0,0,D,P Rejer,19.0,13.0,11.0,8.0,12.0,14.0,7.0,3.0,1.0,3.0,0.0,1.0,1.571,3.6,5.0,1.58,3.55,5.25,1.5,3.5,4.5,1.5,3.4,6.0,1.53,3.5,5.5,1.533,3.5,5.5,1.5,3.4,6.0,EN,2002/2003
E4,2003-11-01,Kidderminster,Rushden & D,0,2,A,0,1,A,A Butler,10.0,11.0,3.0,6.0,8.0,13.0,5.0,5.0,0.0,2.0,0.0,0.0,2.5,3.2,2.5,2.5,3.25,2.5,2.35,3.0,2.35,2.25,3.2,2.75,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,EN,2002/2003
E4,2003-11-01,Scunthorpe,Leyton Orient,2,1,H,1,1,D,R Pearson,11.0,5.0,8.0,3.0,13.0,8.0,10.0,7.0,1.0,2.0,0.0,0.0,2.8,3.25,2.2,3.05,3.4,2.05,2.8,3.0,2.1,2.75,3.2,2.25,3.0,3.25,2.1,3.0,3.25,2.1,2.75,3.25,2.2,EN,2002/2003
E4,2003-11-01,Torquay,York,3,1,H,3,1,H,I Williamson,19.0,4.0,12.0,3.0,19.0,14.0,11.0,8.0,3.0,4.0,0.0,0.0,2.0,3.25,3.25,1.92,3.35,3.48,1.9,3.1,3.0,1.91,3.25,3.4,1.91,3.25,3.5,1.909,3.25,3.5,2.0,3.2,3.2,EN,2002/2003
E4,2003-01-14,Bristol Rvs,Torquay,1,1,D,1,1,D,P Durkin,4.0,16.0,3.0,5.0,17.0,13.0,3.0,8.0,0.0,1.0,0.0,0.0,2.5,3.2,2.5,2.6,3.3,2.35,2.4,3.0,2.3,2.75,3.25,2.2,2.62,3.2,2.38,2.7,3.2,2.3,2.6,3.1,2.4,EN,2002/2003
E4,2003-01-14,Oxford,Darlington,1,1,D,0,0,D,D Crick,12.0,14.0,4.0,3.0,7.0,12.0,3.0,0.0,0.0,2.0,0.0,0.0,1.615,3.6,4.5,1.65,3.4,4.5,1.7,3.2,3.7,1.62,3.5,4.5,1.62,3.4,5.0,1.615,3.4,5.0,1.66,3.4,4.33,EN,2002/2003
E4,2003-01-14,Shrewsbury,Southend,0,1,A,0,1,A,M Pike,8.0,12.0,3.0,3.0,9.0,11.0,8.0,4.0,0.0,3.0,0.0,0.0,2.0,3.25,3.25,,,,,,,1.83,3.4,3.5,2.0,3.25,3.25,2.0,3.25,3.25,1.9,3.3,3.3,EN,2002/2003
E4,2003-01-14,Swansea,Bury,2,3,A,0,3,A,P Rejer,7.0,9.0,3.0,4.0,13.0,12.0,8.0,3.0,1.0,2.0,0.0,0.0,2.8,3.25,2.2,2.8,3.3,2.2,2.6,3.0,2.2,2.8,3.2,2.2,3.0,3.25,2.1,3.0,3.25,2.1,2.75,3.25,2.2,EN,2002/2003
E4,2003-01-18,Bournemouth,Macclesfield,2,2,D,0,2,A,P Armstrong,13.0,14.0,7.0,9.0,12.0,11.0,8.0,1.0,0.0,0.0,0.0,0.0,1.615,3.6,4.5,1.68,3.45,4.5,1.6,3.2,4.2,1.67,3.4,4.33,1.62,3.4,5.0,1.615,3.4,5.0,1.61,3.5,4.5,EN,2002/2003
E4,2003-01-18,Bristol Rvs,Scunthorpe,2,1,H,0,0,D,G Salisbury,9.0,10.0,4.0,7.0,10.0,10.0,1.0,3.0,1.0,2.0,0.0,1.0,2.7,3.2,2.3,2.7,3.3,2.3,2.6,3.0,2.2,2.75,3.25,2.2,2.8,3.25,2.2,2.8,3.25,2.2,2.8,3.2,2.2,EN,2002/2003
E4,2003-01-18,Bury,Boston,0,0,D,0,0,D,G Cain,4.0,11.0,3.0,4.0,3.0,8.0,7.0,5.0,0.0,0.0,0.0,0.0,1.571,3.6,5.0,1.62,3.5,4.9,1.55,3.3,4.5,1.62,3.25,5.0,1.62,3.4,5.0,1.615,3.4,5.0,1.57,3.5,5.0,EN,2002/2003
E4,2003-01-18,Darlington,Kidderminster,2,1,H,0,0,D,E Wolstenholme,8.0,11.0,4.0,6.0,14.0,16.0,6.0,4.0,1.0,1.0,0.0,0.0,2.375,3.2,2.625,2.4,3.25,2.6,2.3,3.0,2.4,2.25,3.2,2.75,2.38,3.2,2.62,2.375,3.2,2.625,2.37,3.1,2.62,EN,2002/2003
E4,2003-01-18,Exeter,Carlisle,1,0,H,0,0,D,P Taylor,8.0,6.0,4.0,2.0,16.0,23.0,2.0,6.0,3.0,1.0,0.0,0.0,2.1,3.25,3.0,2.05,3.25,3.2,2.0,3.0,2.9,1.91,3.4,3.25,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0,EN,2002/2003
E4,2003-01-18,Hartlepool,Oxford,3,1,H,2,1,H,A Bates,21.0,10.0,15.0,5.0,10.0,13.0,6.0,6.0,2.0,1.0,0.0,0.0,1.8,3.4,3.75,1.82,3.4,3.8,1.8,3.1,3.4,1.8,3.25,3.75,1.83,3.25,3.75,1.833,3.25,3.75,1.83,3.2,3.75,EN,2002/2003
E4,2003-01-18,Leyton Orient,Hull,2,0,H,2,0,H,R Beeby,15.0,7.0,8.0,5.0,10.0,12.0,3.0,8.0,0.0,2.0,0.0,0.0,2.3,3.2,2.7,2.35,3.2,2.7,2.3,3.0,2.4,2.5,3.2,2.5,2.38,3.2,2.62,2.375,3.2,2.625,2.37,3.1,2.62,EN,2002/2003
E4,2003-01-18,Lincoln,Shrewsbury,1,1,D,1,0,H,F Stretton,9.0,4.0,5.0,2.0,11.0,16.0,6.0,1.0,2.0,4.0,0.0,0.0,1.833,3.5,3.5,1.9,3.35,3.55,1.85,3.1,3.2,2.0,3.2,3.2,1.83,3.25,3.75,1.833,3.25,3.75,1.83,3.3,3.6,EN,2002/2003
E4,2003-01-18,Rushden & D,Cambridge,4,1,H,1,0,H,M Warren,16.0,13.0,14.0,8.0,10.0,10.0,5.0,6.0,2.0,1.0,0.0,0.0,1.667,3.5,4.333,1.7,3.5,4.3,1.7,3.2,3.7,1.73,3.4,4.0,1.67,3.4,4.5,1.7,3.4,4.333,1.66,3.4,4.33,EN,2002/2003
E4,2003-01-18,Southend,Rochdale,1,0,H,0,0,D,I Williamson,16.0,8.0,5.0,5.0,11.0,17.0,6.0,5.0,1.0,1.0,0.0,0.0,2.1,3.25,3.0,2.25,3.25,2.82,2.2,3.0,2.6,2.5,3.25,2.4,2.2,3.25,2.8,2.2,3.25,2.8,2.25,3.2,2.75,EN,2002/2003
E4,2003-01-18,Wrexham,Torquay,2,1,H,1,1,D,L Cable,17.0,9.0,5.0,3.0,10.0,15.0,2.0,4.0,1.0,1.0,0.0,0.0,2.2,3.25,2.8,2.18,3.3,2.9,2.1,3.0,2.8,2.1,3.2,3.0,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3.0,EN,2002/2003
E4,2003-01-18,York,Swansea,3,1,H,2,1,H,A Butler,12.0,11.0,8.0,4.0,12.0,11.0,4.0,6.0,2.0,4.0,0.0,0.0,1.615,3.6,4.5,1.6,3.6,5.05,1.6,3.2,4.2,1.57,3.5,5.0,1.57,3.6,5.0,1.571,3.6,5.0,1.61,3.3,5.0,EN,2002/2003
E4,2003-01-21,Macclesfield,Hartlepool,0,1,A,0,1,A,M Fletcher,4.0,10.0,1.0,4.0,14.0,12.0,7.0,9.0,5.0,2.0,0.0,0.0,3.5,3.25,1.9,3.15,3.25,2.1,2.7,3.1,2.1,3.0,3.2,2.1,3.0,3.25,2.1,3.0,3.25,2.1,3.4,3.25,1.9,EN,2002/2003
E4,2003-01-21,Rochdale,Lincoln,0,1,A,0,0,D,C Boyeson,10.0,11.0,5.0,7.0,14.0,10.0,7.0,6.0,1.0,2.0,0.0,0.0,2.0,3.25,3.25,2.1,3.25,3.15,2.1,2.8,3.0,1.91,3.25,3.4,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2,EN,2002/2003
E4,2003-01-21,Scunthorpe,Exeter,1,1,D,1,0,H,A Butler,14.0,9.0,11.0,7.0,11.0,17.0,6.0,2.0,1.0,1.0,0.0,0.0,1.57,3.6,5.0,1.6,3.6,5.0,1.7,3.1,3.8,1.57,3.5,5.0,1.57,3.6,5.0,1.57,3.6,5.0,1.53,3.4,5.5,EN,2002/2003
E4,2003-01-21,Southend,Oxford,2,1,H,1,0,H,Paul Armstrong,19.0,8.0,11.0,3.0,14.0,18.0,5.0,6.0,1.0,1.0,0.0,0.0,2.62,3.2,2.37,2.57,3.25,2.45,2.3,3.0,2.4,2.5,3.25,2.4,2.62,3.2,2.38,2.62,3.2,2.38,2.5,3.1,2.5,EN,2002/2003
E4,2003-01-25,Boston,Bristol Rvs,0,0,D,0,0,D,L Mason,12.0,6.0,5.0,1.0,16.0,9.0,5.0,2.0,1.0,1.0,0.0,0.0,1.9,3.25,3.5,1.9,3.25,3.75,1.85,3.1,3.2,1.8,3.25,3.75,1.91,3.25,3.5,1.91,3.25,3.5,1.83,3.2,3.75,EN,2002/2003
E4,2003-01-25,Cambridge,Hartlepool,0,0,D,0,0,D,E Wolstenholme,16.0,11.0,8.0,6.0,11.0,14.0,12.0,3.0,0.0,2.0,0.0,0.0,2.5,3.2,2.5,2.65,3.25,2.4,2.35,3.0,2.35,2.4,3.25,2.5,2.62,3.2,2.38,2.62,3.2,2.38,2.5,3.1,2.5,EN,2002/2003
E4,2003-01-25,Carlisle,Leyton Orient,3,0,H,0,0,D,H Webb,14.0,6.0,6.0,3.0,17.0,13.0,5.0,0.0,1.0,3.0,0.0,0.0,2.5,3.2,2.5,2.4,3.25,2.65,2.35,3.0,2.35,2.4,3.25,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,EN,2002/2003
E4,2003-01-25,Hull,York,0,0,D,0,0,D,G Hegley,12.0,6.0,3.0,2.0,9.0,9.0,10.0,6.0,1.0,3.0,0.0,0.0,1.9,3.25,3.5,1.85,3.25,3.9,1.8,3.1,3.4,1.67,3.25,4.5,1.83,3.25,3.75,1.85,3.25,3.75,1.83,3.2,3.75,EN,2002/2003
E4,2003-01-25,Kidderminster,Bury,3,2,H,2,0,H,M Thorpe,6.0,10.0,5.0,6.0,13.0,10.0,4.0,3.0,1.0,2.0,0.0,0.0,2.3,3.2,2.7,2.4,3.25,2.65,2.35,3.0,2.35,2.38,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.1,2.62,EN,2002/2003
E4,2003-01-25,Macclesfield,Exeter,1,1,D,0,0,D,M Pike,13.0,11.0,12.0,11.0,7.0,10.0,3.0,4.0,1.0,0.0,0.0,1.0,1.9,3.25,3.5,2.0,3.25,3.4,2.1,3.0,2.8,2.1,3.2,3.0,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.25,3.4,EN,2002/2003
E4,2003-01-25,Oxford,Rushden & D,3,0,H,0,0,D,P Crossley,8.0,11.0,3.0,1.0,18.0,12.0,7.0,3.0,2.0,1.0,0.0,0.0,2.37,3.2,2.62,2.35,3.25,2.7,2.3,3.0,2.4,2.25,3.2,2.75,2.38,3.2,2.62,2.38,3.2,2.62,2.3,3.2,2.62,EN,2002/2003
E4,2003-01-25,Scunthorpe,Southend,4,1,H,3,1,H,A Leake,16.0,10.0,12.0,2.0,11.0,7.0,11.0,5.0,0.0,1.0,0.0,0.0,1.72,3.5,4.0,1.75,3.4,4.25,1.8,3.0,3.5,1.62,3.5,4.5,1.67,3.4,4.5,1.67,3.4,4.5,1.72,3.4,4.0,EN,2002/2003
E4,2003-01-25,Swansea,Lincoln,2,0,H,1,0,H,D Crick,5.0,6.0,4.0,0.0,14.0,15.0,8.0,10.0,1.0,1.0,0.0,0.0,2.5,3.2,2.5,2.6,3.25,2.45,2.4,3.0,2.3,2.6,3.2,2.38,2.62,3.2,2.38,2.62,3.2,2.38,2.62,3.1,2.37,EN,2002/2003
E4,2003-01-25,Torquay,Darlington,3,1,H,3,1,H,P Danson,20.0,10.0,7.0,6.0,11.0,12.0,5.0,3.0,2.0,1.0,0.0,1.0,1.8,3.25,4.0,1.8,3.35,4.0,1.75,3.2,3.5,1.73,3.2,4.33,1.73,3.25,4.33,1.73,3.25,4.33,1.8,3.3,3.75,EN,2002/2003
E4,2003-01-28,Kidderminster,Oxford,1,3,A,0,2,A,S Tomlin,8.0,7.0,2.0,3.0,12.0,11.0,4.0,5.0,2.0,1.0,0.0,0.0,2.375,3.2,2.625,2.4,3.2,2.55,2.3,3.0,2.4,2.25,3.4,2.62,2.3,3.2,2.7,2.3,3.2,2.7,2.4,2.35,2.5,EN,2002/2003
E4,2003-01-28,Leyton Orient,Cambridge,1,1,D,0,1,A,I Williamson,18.0,11.0,12.0,5.0,17.0,13.0,5.0,4.0,4.0,2.0,0.0,0.0,2.25,3.25,2.75,2.2,3.25,2.8,2.2,3.0,2.6,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.25,2.75,EN,2002/2003
E4,2003-01-02,Bournemouth,Boston,2,1,H,0,0,D,I Williamson,9.0,11.0,7.0,6.0,13.0,14.0,14.0,7.0,0.0,3.0,0.0,1.0,1.66,3.5,4.33,1.6,3.45,5.1,1.6,3.2,4.2,1.67,3.4,4.33,1.62,3.4,5.0,1.62,3.4,5.0,1.61,3.3,5.0,EN,2002/2003
E4,2003-01-02,Bristol Rvs,Carlisle,1,2,A,1,1,D,S Bennett,10.0,14.0,7.0,11.0,14.0,13.0,3.0,6.0,0.0,2.0,0.0,1.0,2.0,3.25,3.25,1.91,3.35,3.5,1.9,3.0,3.1,1.91,3.4,3.25,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.3,3.1,EN,2002/2003
E4,2003-01-02,Exeter,Shrewsbury,1,1,D,1,0,H,L Cable,13.0,7.0,4.0,4.0,16.0,11.0,5.0,3.0,1.0,3.0,0.0,0.0,2.2,3.25,2.8,2.0,3.25,3.25,2.0,3.0,2.9,2.1,3.2,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,EN,2002/2003
E4,2003-01-02,Hartlepool,Torquay,3,2,H,0,1,A,G Salisbury,16.0,9.0,6.0,6.0,3.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,1.66,3.5,4.33,1.61,3.45,4.95,1.6,3.2,4.2,1.62,3.5,4.5,1.62,3.4,5.0,1.62,3.4,5.0,1.61,3.3,5.0,EN,2002/2003
