Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Country,Season
D2,1997-02-23,Ein Frankfurt,Lubeck,3.0,0.0,H,2.0,0.0,H,DE,1996/1997
D2,1997-02-23,Meppen,Oldenburg,2.0,1.0,H,1.0,0.0,H,DE,1996/1997
D2,1997-02-23,Stuttgarter K,Essen,1.0,1.0,D,1.0,1.0,D,DE,1996/1997
D2,1997-02-24,Mainz,Hertha,0.0,1.0,A,0.0,1.0,A,DE,1996/1997
D2,1997-02-28,Essen,CZ Jena,0.0,2.0,A,0.0,1.0,A,DE,1996/1997
D2,1997-02-28,F Koln,Mannheim,4.0,0.0,H,1.0,0.0,H,DE,1996/1997
D2,1997-01-03,Leipzig,Mainz,3.0,0.0,H,2.0,0.0,H,DE,1996/1997
D2,1997-02-03,Gutersloh,Uerdingen,1.0,1.0,D,0.0,0.0,D,DE,1996/1997
D2,1997-02-03,Kaiserslautern,Stuttgarter K,2.0,0.0,H,1.0,0.0,H,DE,1996/1997
D2,1997-02-03,Lubeck,Meppen,4.0,1.0,H,1.0,1.0,D,DE,1996/1997
D2,1997-02-03,Oldenburg,Unterhaching,1.0,3.0,A,0.0,1.0,A,DE,1996/1997
D2,1997-02-03,Zwickau,Ein Frankfurt,1.0,0.0,H,1.0,0.0,H,DE,1996/1997
D2,1997-03-03,Hertha,Wolfsburg,1.0,0.0,H,0.0,0.0,D,DE,1996/1997
D2,1997-07-03,CZ Jena,Kaiserslautern,2.0,2.0,D,0.0,0.0,D,DE,1996/1997
D2,1997-07-03,Mainz,Gutersloh,3.0,0.0,H,2.0,0.0,H,DE,1996/1997
D2,1997-08-03,Hertha,F Koln,4.0,2.0,H,2.0,1.0,H,DE,1996/1997
D2,1997-08-03,Meppen,Zwickau,3.0,0.0,H,2.0,0.0,H,DE,1996/1997
D2,1997-08-03,Stuttgarter K,Oldenburg,5.0,0.0,H,2.0,0.0,H,DE,1996/1997
D2,1997-08-03,Uerdingen,Essen,1.0,0.0,H,0.0,0.0,D,DE,1996/1997
D2,1997-08-03,Unterhaching,Lubeck,0.0,0.0,D,0.0,0.0,D,DE,1996/1997
D2,1997-10-03,Ein Frankfurt,Mannheim,1.0,0.0,H,0.0,0.0,D,DE,1996/1997
D2,1997-03-14,Essen,Mainz,0.0,2.0,A,0.0,1.0,A,DE,1996/1997
D2,1997-03-14,F Koln,Ein Frankfurt,0.0,0.0,D,0.0,0.0,D,DE,1996/1997
D2,1997-03-15,Mannheim,Meppen,1.0,0.0,H,0.0,0.0,D,DE,1996/1997
D2,1997-03-15,Zwickau,Unterhaching,0.0,2.0,A,0.0,0.0,D,DE,1996/1997
D2,1997-03-16,Gutersloh,Wolfsburg,1.0,1.0,D,0.0,0.0,D,DE,1996/1997
D2,1997-03-16,Leipzig,Hertha,0.0,3.0,A,0.0,0.0,D,DE,1996/1997
