Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,GBAHH,GBAHA,GBAH,B365AHH,B365AHA,B365AH,Country,Season
E4,2004-06-03,Bury,Leyton Orient,1,1,D,0,0,D,C Boyeson,4,11,4,6,14,13,6,5,1,3,0,0,2.25,3.25,2.75,2.25,3.25,2.85,2.2,3.0,2.6,2.375,3.2,2.6,2.3,3.3,2.75,2.2,3.25,2.8,2.3,3.2,2.62,2.0,1.71,2.25,1.52,-0.5,1.9,1.95,-0.25,EN,2003/2004
E4,2004-06-03,Cambridge,Northampton,0,1,A,0,0,D,G Hegley,13,8,8,3,11,14,7,4,1,1,0,0,2.5,3.2,2.5,2.6,3.2,2.5,2.4,3.0,2.3,2.6,3.2,2.375,2.62,3.1,2.5,2.5,3.2,2.5,2.6,3.1,2.4,2.0,1.71,,,,1.85,2.0,0.0,EN,2003/2004
E4,2004-06-03,Cheltenham,Lincoln,3,2,H,1,2,A,L Cable,9,3,4,1,6,8,9,1,0,3,0,1,2.375,3.2,2.625,2.38,3.25,2.7,2.3,3.0,2.4,2.375,3.2,2.6,2.5,3.1,2.62,2.3,3.2,2.7,2.25,3.2,2.75,1.85,1.85,2.38,1.47,-0.5,2.0,1.85,-0.25,EN,2003/2004
E4,2004-06-03,Kidderminster,York,4,1,H,3,1,H,M Cowburn,11,2,7,1,15,12,7,2,2,1,0,0,2.1,3.25,3.0,2.2,3.25,2.95,2.1,3.0,2.8,2.1,3.2,3.0,2.2,3.3,2.9,2.1,3.25,3.0,2.1,3.2,3.0,2.0,1.7,2.2,1.55,-0.5,2.1,1.75,-0.5,EN,2003/2004
E4,2004-06-03,Macclesfield,Darlington,0,1,A,0,0,D,G Cain,6,11,1,5,4,6,9,7,0,0,0,0,2.375,3.2,2.625,2.15,3.2,3.0,2.3,3.0,2.4,2.375,3.2,2.6,2.38,3.2,2.7,2.3,3.2,2.7,2.3,3.2,2.62,1.75,1.95,2.15,1.55,-0.5,1.975,1.875,-0.25,EN,2003/2004
E4,2004-06-03,Mansfield,Hull,1,0,H,0,0,D,R Pearson,5,2,4,0,4,2,4,5,2,1,0,0,2.375,3.2,2.625,2.5,3.2,2.6,2.35,3.0,2.35,2.4,3.25,2.5,2.5,3.1,2.62,2.4,3.2,2.6,2.5,3.1,2.5,1.75,1.95,,,,1.85,2.0,0.0,EN,2003/2004
E4,2004-06-03,Oxford,Huddersfield,0,1,A,0,1,A,P Armstrong,7,10,5,6,21,11,4,4,2,1,0,0,2.0,3.25,3.25,2.0,3.2,3.5,2.0,3.0,2.9,2.1,3.2,3.0,1.91,3.4,3.5,1.9,3.25,3.5,2.0,3.2,3.2,1.75,1.95,2.0,1.67,-0.5,1.8,2.05,-0.25,EN,2003/2004
E4,2004-06-03,Scunthorpe,Yeovil,3,0,H,2,0,H,A Penn,9,6,3,3,11,14,6,3,1,3,0,0,2.4,3.2,2.6,2.38,3.25,2.7,2.4,3.0,2.3,2.375,3.2,2.6,2.5,3.1,2.62,2.4,3.2,2.6,2.62,3.1,2.37,1.71,2.0,2.38,1.47,-0.5,2.0,1.85,0.0,EN,2003/2004
E4,2004-06-03,Torquay,Carlisle,4,1,H,2,0,H,P Taylor,10,11,8,9,8,8,6,6,2,3,0,0,1.5,3.5,6.0,1.53,3.6,6.0,1.45,3.3,5.5,1.571,3.5,5.0,1.44,3.75,7.0,1.53,3.5,5.5,1.44,3.6,6.5,1.65,2.05,1.53,2.25,-0.5,1.9,1.95,-1.0,EN,2003/2004
E4,2004-09-03,Carlisle,Huddersfield,1,0,H,0,0,D,C Webster,12,9,7,4,19,19,1,5,2,1,0,0,3.0,3.5,2.0,3.4,3.4,1.95,3.0,3.0,2.0,3.2,3.2,2.0,3.0,3.4,2.1,3.0,3.25,2.1,3.1,3.3,2.0,,,1.7,1.95,0.5,2.05,1.8,0.25,EN,2003/2004
E4,2004-09-03,Darlington,Cheltenham,2,1,H,2,1,H,G Laws,14,9,7,5,12,8,6,4,0,0,0,0,2.25,3.25,2.75,2.25,3.2,2.9,2.2,2.9,2.7,2.25,3.2,2.75,2.25,3.2,2.88,2.25,3.2,2.8,2.2,3.0,3.0,,,2.25,1.52,-0.5,1.95,1.9,-0.25,EN,2003/2004
E4,2004-09-03,Swansea,Rochdale,1,1,D,0,1,A,D Crick,14,11,8,8,17,14,3,6,2,1,0,0,1.667,3.4,4.5,1.63,3.4,5.2,1.65,3.2,4.2,1.615,3.5,4.5,1.62,3.5,5.0,1.66,3.4,4.5,1.61,3.3,5.0,,,1.63,2.06,-0.5,1.95,1.9,-0.75,EN,2003/2004
E4,2004-09-03,York,Scunthorpe,1,3,A,0,2,A,M Fletcher,9,3,4,2,10,11,1,1,2,3,0,1,2.25,3.25,2.75,2.35,3.25,2.75,2.3,2.9,2.7,2.375,3.2,2.6,2.38,3.25,2.7,2.25,3.25,2.75,2.5,3.1,2.5,,,2.35,1.49,-0.5,1.8,2.05,0.0,EN,2003/2004
E4,2004-03-13,Carlisle,Oxford,2,0,H,0,0,D,F Stretton,10,9,5,4,10,9,8,5,0,1,0,0,2.8,3.25,2.2,2.75,3.25,2.32,2.7,2.9,2.2,2.375,3.2,2.6,2.8,3.2,2.3,3.0,3.25,2.1,2.6,3.3,2.3,1.95,1.75,1.49,2.32,0.5,2.05,1.8,0.0,EN,2003/2004
E4,2004-03-13,Darlington,Cambridge,3,4,A,1,2,A,S Mathieson,11,8,7,7,10,16,16,3,1,2,0,0,1.833,3.25,3.75,1.87,3.25,3.9,1.85,3.0,3.3,1.8,3.25,3.75,1.83,3.4,3.8,1.83,3.4,3.6,1.8,3.4,3.6,1.85,1.85,1.87,1.77,-0.5,2.0,1.85,-0.5,EN,2003/2004
E4,2004-03-13,Doncaster,Cheltenham,1,1,D,0,0,D,J Ross,11,4,2,2,7,11,11,2,0,1,0,0,1.615,3.4,5.0,1.6,3.5,5.25,1.55,3.3,4.5,1.5,3.4,6.0,1.53,3.5,6.0,1.57,3.6,5.0,1.53,3.6,5.0,1.75,1.95,1.6,2.1,-0.5,2.025,1.825,-0.75,EN,2003/2004
E4,2004-03-13,Huddersfield,Macclesfield,4,0,H,1,0,H,G Laws,12,9,8,5,10,16,5,3,0,2,0,1,1.364,4.333,6.5,1.38,4.0,8.0,1.35,3.8,6.2,1.333,4.0,8.0,1.33,4.33,8.5,1.36,3.75,8.5,1.36,3.75,8.0,1.71,2.0,1.38,2.67,-0.5,1.8,2.05,-1.5,EN,2003/2004
E4,2004-03-13,Hull,Scunthorpe,2,1,H,2,0,H,K Hill,11,11,8,7,14,19,5,4,0,3,0,0,1.615,3.4,5.0,1.62,3.45,5.25,1.6,3.2,4.2,1.571,3.5,5.0,1.57,3.5,5.5,1.57,3.6,5.0,1.61,3.3,5.0,1.71,2.0,1.62,2.08,-0.5,2.0,1.85,-0.75,EN,2003/2004
E4,2004-03-13,Leyton Orient,Kidderminster,1,1,D,1,0,H,S Tanner,5,2,2,0,19,14,5,4,3,5,1,1,1.909,3.25,3.5,1.91,3.25,3.75,1.85,3.0,3.3,1.727,3.4,4.0,1.8,3.4,4.0,1.83,3.25,3.75,1.9,3.2,3.5,1.71,2.0,1.91,1.74,-0.5,2.075,1.775,-0.5,EN,2003/2004
E4,2004-03-13,Lincoln,Mansfield,4,1,H,0,1,A,T Kettle,14,4,13,4,15,12,13,2,2,1,0,0,2.25,3.25,2.75,2.3,3.25,2.8,2.2,2.9,2.7,2.2,3.25,2.75,2.25,3.3,2.8,2.25,3.25,2.75,2.25,3.2,2.75,1.79,1.9,2.3,1.5,-0.5,1.975,1.875,-0.25,EN,2003/2004
E4,2004-03-13,Northampton,Boston,2,0,H,0,0,D,A Marriner,20,10,12,6,9,18,6,4,1,3,0,0,1.615,3.4,5.0,1.67,3.35,5.0,1.6,3.2,4.2,1.571,3.5,5.0,1.57,3.5,5.5,1.62,3.5,4.75,1.66,3.3,4.5,1.85,1.85,1.67,2.01,-0.5,1.975,1.875,-0.75,EN,2003/2004
E4,2004-03-13,Rochdale,Bury,0,0,D,0,0,D,A Kaye,9,10,4,3,12,21,3,6,1,4,0,0,2.25,3.25,2.75,2.3,3.25,2.8,2.2,2.9,2.7,2.2,3.2,2.8,2.38,3.2,2.7,2.25,3.25,2.75,2.25,3.1,2.8,1.85,1.85,2.3,1.5,-0.5,1.975,1.875,-0.25,EN,2003/2004
E4,2004-03-13,Southend,Swansea,1,1,D,0,0,D,G Barber,18,8,8,4,14,13,5,3,2,0,0,1,2.25,3.25,2.75,2.35,3.2,2.8,2.3,3.0,2.4,2.375,3.2,2.6,2.38,3.2,2.7,2.25,3.25,2.75,2.25,3.2,2.75,1.95,1.75,2.35,1.49,-0.5,1.95,1.9,-0.25,EN,2003/2004
E4,2004-03-13,Yeovil,Bristol Rvs,4,0,H,2,0,H,A Butler,22,5,11,3,9,15,7,2,2,2,0,1,1.727,3.5,4.0,1.67,3.35,5.0,1.6,3.2,4.2,1.667,3.25,4.5,1.62,3.5,5.0,1.73,3.25,4.33,1.61,3.3,5.0,1.79,1.9,1.67,2.01,-0.5,1.875,1.925,-0.5,EN,2003/2004
E4,2004-03-13,York,Torquay,0,0,D,0,0,D,M Warren,9,12,5,4,19,15,5,2,0,1,0,0,3.0,3.25,2.1,3.0,3.3,2.15,2.8,2.9,2.1,3.0,3.2,2.1,3.25,3.4,2.0,2.75,3.25,2.25,3.0,3.4,2.0,2.0,1.71,1.57,2.15,0.5,2.0,1.85,0.25,EN,2003/2004
E4,2004-03-16,Bristol Rvs,Torquay,2,2,D,1,2,A,E Evans,7,5,4,4,9,7,5,5,5,2,0,0,2.75,3.4,2.25,2.7,3.3,2.35,2.9,3.0,2.1,3.0,3.2,2.1,3.0,3.2,2.2,2.75,3.25,2.25,2.62,3.2,2.3,,,1.49,2.35,-0.5,1.975,1.875,0.25,EN,2003/2004
E4,2004-03-16,Bury,Mansfield,3,0,H,2,0,H,M Cowburn,11,5,8,4,12,20,3,4,0,3,0,0,2.5,3.3,2.5,2.5,3.3,2.5,2.4,3.0,2.4,2.5,3.2,2.5,2.5,3.2,2.6,2.5,3.2,2.5,2.7,3.0,2.37,,,2.5,1.42,-0.5,2.0,1.85,0.0,EN,2003/2004
E4,2004-03-16,Cambridge,Boston,0,1,A,0,1,A,P Crossley,12,10,4,5,12,13,2,7,2,3,0,0,2.0,3.25,3.4,2.05,3.25,3.25,2.0,3.0,3.0,2.0,3.4,3.0,2.0,3.25,3.4,2.0,3.25,3.25,2.1,3.2,3.0,,,2.05,1.63,-0.5,1.8,2.05,-0.25,EN,2003/2004
E4,2004-03-16,Carlisle,Northampton,1,1,D,0,0,D,J P Robinson,11,5,5,3,9,17,6,1,2,1,0,0,2.4,3.2,2.7,2.3,3.3,2.75,2.4,3.0,2.4,2.2,3.25,2.75,2.38,3.2,2.7,2.38,3.25,2.6,2.25,3.2,2.75,,,2.3,1.5,-0.5,1.85,2.0,0.0,EN,2003/2004
E4,2004-03-16,Huddersfield,Rochdale,1,1,D,0,1,A,M Clattenburg,15,6,10,4,11,13,9,6,3,1,0,0,1.44,3.8,7.0,1.42,3.8,7.5,1.4,3.6,5.8,1.4,3.75,7.0,1.4,4.0,7.5,1.44,3.75,6.5,1.4,3.6,7.5,,,1.42,2.52,-0.5,2.025,1.825,-1.25,EN,2003/2004
E4,2004-03-16,Hull,Leyton Orient,3,0,H,1,0,H,M Thorpe,16,13,8,3,10,13,4,4,1,2,0,0,1.57,3.6,5.5,1.55,3.6,5.6,1.5,3.5,4.8,1.5,3.4,6.0,1.57,3.5,5.5,1.53,3.5,5.5,1.53,3.4,5.5,,,1.55,2.19,-0.5,2.0,1.85,-1.0,EN,2003/2004
E4,2004-03-16,Lincoln,Southend,2,2,D,0,2,A,A Penn,11,12,11,10,17,13,6,8,1,2,0,0,1.66,3.6,4.5,1.65,3.6,4.6,1.7,3.1,4.0,1.62,3.25,5.0,1.62,3.5,5.0,1.62,3.4,5.0,1.61,3.6,4.33,,,1.65,2.02,-0.5,1.925,1.925,-0.75,EN,2003/2004
E4,2004-03-16,Macclesfield,Swansea,2,1,H,1,0,H,G Salisbury,6,10,2,6,9,7,6,7,3,0,0,1,2.5,3.3,2.5,2.5,3.3,2.5,2.7,3.0,2.2,2.6,3.2,2.38,2.7,3.25,2.38,2.62,3.2,2.38,2.6,3.1,2.4,,,2.5,1.42,-0.5,1.95,1.9,0.0,EN,2003/2004
E4,2004-03-16,Scunthorpe,Kidderminster,0,2,A,0,1,A,P Walton,10,12,6,6,12,19,3,5,1,2,1,0,1.9,3.4,3.6,1.88,3.3,3.75,1.85,3.1,3.3,1.83,3.2,3.75,1.83,3.4,3.8,1.91,3.25,3.5,1.8,3.3,3.75,1.85,1.85,,,,1.925,1.925,-0.5,EN,2003/2004
E4,2004-03-16,Yeovil,Doncaster,0,1,A,0,0,D,M Fletcher,1,9,1,4,15,18,4,6,3,5,0,0,2.37,3.25,2.7,2.4,3.25,2.65,2.2,3.0,2.7,2.5,3.2,2.5,2.5,3.2,2.6,2.3,3.2,2.7,2.4,3.1,2.6,,,2.4,1.46,-0.5,1.875,1.975,0.0,EN,2003/2004
E4,2004-03-17,Oxford,Cheltenham,1,0,H,1,0,H,P Joslin,10,8,5,2,13,15,9,3,1,1,0,0,1.83,3.25,4.0,1.8,3.3,4.1,1.7,3.2,3.8,1.73,3.2,4.33,1.73,3.4,4.33,1.73,3.25,4.33,1.83,3.2,3.75,,,1.8,1.83,-0.5,2.1,1.75,-0.75,EN,2003/2004
E4,2004-03-20,Boston,Bristol Rvs,1,0,H,1,0,H,M Ryan,11,6,8,4,13,14,5,3,0,3,0,0,2.1,3.5,3.0,2.05,3.3,3.2,1.9,3.0,3.1,1.8,3.4,3.6,1.91,3.4,3.5,2.0,3.25,3.25,1.9,3.2,3.5,1.85,1.85,2.05,1.62,-0.5,1.825,2.025,-0.25,EN,2003/2004
E4,2004-03-20,Cheltenham,Bury,1,2,A,1,0,H,S Tanner,9,8,2,3,10,14,2,5,1,1,0,0,1.8,3.2,4.333,1.8,3.25,4.2,1.75,3.1,3.6,1.727,3.2,4.333,1.8,3.5,3.8,1.8,3.25,4.0,1.72,3.1,4.5,1.79,1.9,1.8,1.83,-0.5,1.9,1.95,-0.5,EN,2003/2004
E4,2004-03-20,Doncaster,Darlington,1,1,D,0,0,D,A Kaye,17,5,7,2,13,7,10,5,0,0,0,0,1.5,3.6,6.5,1.5,3.55,6.5,1.5,3.4,4.7,1.5,3.4,6.0,1.5,3.75,6.0,1.53,3.6,5.5,1.5,3.4,6.0,1.79,1.9,1.5,2.3,-0.5,2.05,1.8,-1.0,EN,2003/2004
E4,2004-03-20,Kidderminster,Macclesfield,1,4,A,0,3,A,K Friend,7,9,4,5,15,13,7,3,2,0,0,0,1.727,3.4,4.5,1.65,3.45,4.9,1.65,3.1,4.0,1.667,3.4,4.333,1.73,3.4,4.33,1.66,3.4,4.5,1.66,3.4,4.33,1.75,1.95,1.65,2.02,-0.5,1.8,2.05,-0.5,EN,2003/2004
E4,2004-03-20,Leyton Orient,Lincoln,0,2,A,0,1,A,P Armstrong,5,5,3,4,9,11,8,6,4,1,0,0,2.3,3.4,2.7,2.35,3.3,2.7,2.3,3.0,2.5,2.375,3.2,2.6,2.3,3.4,2.7,2.3,3.2,2.7,2.37,3.1,2.62,1.9,1.79,2.35,1.49,-0.5,2.025,1.825,-0.25,EN,2003/2004
E4,2004-03-20,Rochdale,Carlisle,2,0,H,1,0,H,B Curson,9,12,5,6,12,13,3,5,2,2,0,1,2.1,3.25,3.2,2.15,3.3,3.0,2.2,2.9,2.7,2.1,3.4,2.875,2.2,3.2,3.0,2.2,3.25,2.8,2.2,3.2,2.8,1.9,1.79,2.15,1.57,-0.5,2.0,1.85,-0.25,EN,2003/2004
E4,2004-03-20,Swansea,Scunthorpe,4,2,H,1,1,D,K Wright,12,10,8,4,14,20,8,7,1,1,0,0,1.833,3.5,3.75,1.85,3.3,3.9,2.0,2.9,3.0,1.833,3.2,3.75,1.83,3.4,3.8,1.9,3.25,3.5,2.1,3.2,3.0,1.79,1.9,1.85,1.79,-0.5,1.975,1.875,-0.5,EN,2003/2004
E4,2004-03-20,Torquay,Cambridge,3,0,H,2,0,H,T Parkes,14,8,9,3,10,14,9,5,2,2,0,0,1.533,3.6,6.0,1.55,3.55,5.8,1.5,3.4,4.7,1.444,3.75,6.0,1.5,3.75,6.0,1.53,3.6,5.5,1.53,3.4,5.5,1.79,1.9,1.55,2.2,-0.5,2.05,1.8,-1.0,EN,2003/2004
E4,2004-03-23,Mansfield,Swansea,1,1,D,0,1,A,P Walton,7,14,6,7,15,11,2,1,0,2,1,0,1.83,3.5,3.75,1.83,3.5,3.75,1.8,3.1,3.4,1.91,3.25,3.4,1.91,3.25,3.5,1.91,3.25,3.75,1.9,3.25,3.4,1.85,1.85,1.91,1.73,-0.5,1.925,1.925,-0.5,EN,2003/2004
E4,2004-03-23,Scunthorpe,Carlisle,2,3,A,1,1,D,S Mathieson,14,9,9,7,12,11,6,2,2,0,0,0,1.83,3.25,4.0,1.83,3.25,4.0,1.8,3.1,3.4,2.0,3.2,3.2,1.8,3.4,3.75,1.8,3.2,4.33,1.8,3.3,3.75,1.85,1.85,1.85,1.79,-0.5,1.975,1.875,-0.5,EN,2003/2004
E4,2004-03-27,Bristol Rvs,York,3,0,H,2,0,H,G Hegley,11,3,7,2,14,15,9,5,3,4,0,0,2.1,3.25,3.2,2.05,3.2,3.35,2.0,2.9,3.0,2.0,3.2,3.2,2.2,3.2,3.0,2.1,3.25,3.0,2.0,3.2,3.2,1.95,1.75,2.05,1.64,-0.5,1.9,1.95,-0.25,EN,2003/2004
E4,2004-03-27,Bury,Boston,1,3,A,1,2,A,L Probert,13,12,9,7,18,20,6,4,0,1,0,0,1.909,3.4,3.6,1.9,3.3,3.65,1.85,2.9,3.4,1.8,3.25,3.75,1.91,3.2,3.75,1.9,3.25,3.5,1.83,3.2,3.75,1.9,1.79,1.9,1.73,-0.5,2.0,1.85,-0.5,EN,2003/2004
E4,2004-03-27,Cambridge,Cheltenham,2,1,H,2,0,H,M Thorpe,9,9,6,3,11,8,8,8,1,0,0,0,2.375,3.4,2.625,2.4,3.25,2.65,2.3,2.9,2.5,2.2,3.25,2.75,2.38,,2.7,2.3,3.2,2.7,2.4,3.1,2.6,1.95,1.75,2.4,1.46,-0.5,1.85,2.0,0.0,EN,2003/2004
E4,2004-03-27,Carlisle,Southend,1,2,A,0,0,D,L Mason,11,13,6,6,14,14,8,4,3,2,0,0,2.0,3.25,3.4,2.1,3.2,3.2,2.0,3.0,2.8,2.1,3.2,3.0,2.1,3.2,3.25,2.0,3.25,3.25,1.9,3.4,3.25,1.9,1.79,2.1,1.6,-0.5,2.1,1.75,-0.5,EN,2003/2004
E4,2004-03-27,Darlington,Torquay,1,1,D,1,0,H,E Ilderton,11,11,8,4,8,10,7,4,0,3,0,0,2.6,3.4,2.4,2.6,3.25,2.45,2.4,2.9,2.4,2.75,3.2,2.25,2.75,3.3,2.3,2.6,3.2,2.4,2.5,3.1,2.5,1.85,1.85,1.44,2.45,0.5,1.925,1.925,0.0,EN,2003/2004
E4,2004-03-27,Huddersfield,Swansea,3,0,H,0,0,D,R Pearson,13,2,6,1,11,13,8,2,0,3,0,0,1.667,3.4,5.0,1.67,3.4,4.8,1.65,3.1,4.0,1.615,3.5,4.5,1.62,3.5,5.0,1.7,3.4,4.33,1.66,3.3,4.5,1.75,1.95,1.67,1.99,-0.5,1.975,1.875,-0.75,EN,2003/2004
E4,2004-03-27,Hull,Rochdale,1,0,H,0,0,D,A Marriner,15,9,6,3,10,11,8,2,0,2,0,0,1.5,3.6,6.5,1.45,3.75,7.0,1.4,3.4,6.0,1.444,3.6,6.5,1.4,4.0,7.5,1.5,3.5,6.0,1.4,3.75,7.0,1.65,2.05,1.45,2.44,-0.5,1.8,2.05,-1.0,EN,2003/2004
E4,2004-03-27,Lincoln,Kidderminster,1,1,D,0,0,D,M Atkinson,13,8,6,5,8,10,5,4,0,1,0,0,1.667,3.6,4.5,1.7,3.4,4.6,1.7,3.1,3.8,1.667,3.25,4.5,1.57,3.5,5.5,1.66,3.4,4.5,1.72,3.2,4.33,1.75,1.95,1.7,1.96,-0.5,2.0,1.85,-0.75,EN,2003/2004
E4,2004-03-27,Macclesfield,Northampton,0,4,A,0,4,A,H Webb,20,12,7,9,15,9,5,2,1,0,0,0,2.5,3.3,2.5,2.65,3.2,2.45,2.4,2.9,2.4,2.5,3.25,2.4,2.6,3.2,2.5,2.5,3.2,2.5,2.62,3.1,2.37,2.0,1.71,1.45,2.45,0.5,1.875,1.975,0.0,EN,2003/2004
E4,2004-03-27,Oxford,Doncaster,0,0,D,0,0,D,T Parkes,5,21,3,13,10,11,3,11,2,4,0,0,2.375,3.25,2.7,2.4,3.25,2.65,2.3,2.9,2.5,2.375,3.2,2.6,2.38,3.25,2.7,2.37,3.1,2.7,2.37,3.1,2.62,2.0,1.71,2.4,1.46,-0.5,1.825,2.025,0.0,EN,2003/2004
E4,2004-03-27,Scunthorpe,Leyton Orient,1,1,D,1,0,H,L Cable,13,10,5,5,13,15,5,2,1,3,0,0,2.1,3.25,3.2,2.05,3.2,3.3,2.0,2.8,3.1,1.909,3.25,3.4,2.2,3.3,2.9,2.1,3.25,3.0,2.0,3.2,3.2,1.85,1.85,2.05,1.62,-0.5,1.9,1.95,-0.25,EN,2003/2004
E4,2004-03-27,Yeovil,Mansfield,1,1,D,0,0,D,R Beeby,11,5,8,3,16,13,5,6,1,4,0,0,2.0,3.4,3.25,1.95,3.3,3.5,1.9,3.1,3.0,1.909,3.4,3.25,1.91,3.4,3.5,2.0,3.25,3.25,1.83,3.4,3.5,1.75,1.95,1.95,1.7,-0.5,2.075,1.775,-0.5,EN,2003/2004
E4,2004-03-30,Macclesfield,Lincoln,0,0,D,0,0,D,P Danson,5,3,1,0,14,13,3,10,0,0,0,0,2.8,3.25,2.3,2.9,3.3,2.2,2.9,3.0,2.1,2.5,3.25,2.4,2.7,3.2,2.38,2.75,3.2,2.3,2.75,3.2,2.25,1.85,1.85,1.54,2.2,-0.5,2.0,1.85,0.0,EN,2003/2004
E4,2004-03-30,Mansfield,Torquay,2,1,H,2,1,H,A Leake,14,15,3,6,7,9,10,6,1,0,0,0,2.25,3.4,2.75,2.35,3.2,2.75,2.2,2.9,2.8,2.38,3.2,2.6,2.38,3.2,2.7,2.3,3.2,2.75,2.3,3.2,2.62,1.9,1.79,2.35,1.48,-0.5,2.05,1.8,-0.25,EN,2003/2004
E4,2004-03-30,Rochdale,Doncaster,1,1,D,1,1,D,K Hill,13,16,8,8,16,14,7,9,4,1,0,0,3.0,3.5,2.1,3.0,3.2,2.2,2.9,2.8,2.2,3.0,3.2,2.1,3.0,3.2,2.2,2.88,3.2,2.2,2.8,3.2,2.2,1.95,1.75,1.55,2.2,0.5,1.95,1.9,0.25,EN,2003/2004
E4,2004-03-31,Boston,Hull,1,2,A,0,1,A,P Taylor,9,14,4,10,15,14,6,2,3,2,0,0,2.87,3.25,2.25,2.9,3.2,2.25,2.8,2.9,2.2,2.75,3.25,2.2,3.0,3.2,2.2,2.8,3.25,2.2,3.0,3.2,2.1,1.9,1.79,1.52,2.25,0.5,1.8,2.05,0.25,EN,2003/2004
E4,2004-02-04,Southend,Scunthorpe,4,2,H,3,1,H,P Crossley,18,11,13,8,13,19,4,8,0,3,0,0,2.0,3.25,3.4,2.05,3.25,3.25,2.0,3.0,2.9,1.8,3.25,3.75,2.1,3.2,3.2,2.0,3.25,3.25,2.0,3.2,3.2,1.85,1.85,2.05,1.63,-0.5,2.1,1.75,-0.5,EN,2003/2004
E4,2004-03-04,Boston,Darlington,1,0,H,1,0,H,P Armstrong,4,7,1,4,15,10,3,9,2,4,0,0,1.833,3.5,3.75,1.83,3.3,4.0,1.9,3.1,3.0,2.0,3.2,3.2,1.83,3.25,4.0,1.83,3.25,3.75,1.83,3.2,3.75,1.85,1.85,1.83,1.81,-0.5,2.0,1.85,-0.5,EN,2003/2004
E4,2004-03-04,Cheltenham,Bristol Rvs,1,2,A,1,2,A,R Olivier,18,10,8,6,8,11,7,6,1,0,0,0,2.0,3.4,3.25,1.95,3.25,3.6,1.9,3.0,3.1,1.8,3.25,3.75,2.0,3.4,3.25,2.0,3.25,3.25,1.9,3.25,3.4,1.75,1.95,1.95,1.71,-0.5,2.1,1.75,-0.5,EN,2003/2004
E4,2004-03-04,Doncaster,Bury,3,1,H,0,0,D,N Miller,11,8,7,4,9,5,9,4,0,0,0,0,1.533,3.6,6.0,1.53,3.6,6.0,1.5,3.4,4.7,1.5,3.4,6.0,1.5,3.6,6.5,1.53,3.5,5.5,1.5,3.4,6.0,1.75,1.95,1.53,2.25,-0.5,2.1,1.75,-1.0,EN,2003/2004
E4,2004-03-04,Kidderminster,Hull,1,1,D,1,0,H,T Kettle,9,15,7,6,19,12,8,0,4,3,0,0,2.875,3.4,2.2,2.95,3.25,2.2,2.8,3.0,2.1,2.75,3.25,2.2,3.25,3.4,2.0,2.87,3.2,2.2,3.0,3.2,2.1,1.85,1.85,1.55,2.2,0.5,1.8,2.05,0.25,EN,2003/2004
E4,2004-03-04,Leyton Orient,Huddersfield,1,1,D,1,1,D,T Parks,6,4,5,3,14,7,9,4,2,3,0,2,2.875,3.25,2.25,2.75,3.2,2.35,2.4,3.0,2.3,2.75,3.2,2.25,2.8,3.2,2.3,2.62,3.2,2.37,2.62,3.2,2.3,1.85,1.85,1.48,2.35,0.5,2.05,1.8,0.0,EN,2003/2004
E4,2004-03-04,Mansfield,Cambridge,1,1,D,0,0,D,L Mason,6,8,3,3,12,10,8,3,0,1,0,0,1.667,3.6,4.5,1.66,3.5,4.75,1.6,3.2,4.2,1.667,3.4,4.333,1.62,3.5,5.0,1.61,3.4,5.0,1.66,3.5,4.2,1.75,1.95,1.66,2.02,-0.5,1.75,2.1,-0.5,EN,2003/2004
E4,2004-03-04,Northampton,Oxford,2,1,H,0,1,A,K Friend,9,5,8,2,13,20,10,4,0,1,0,0,2.2,3.4,2.875,2.2,3.2,3.0,2.0,2.9,3.0,2.0,3.2,3.2,2.2,3.2,3.0,2.2,3.2,2.87,1.9,3.2,3.5,1.95,1.75,2.2,1.55,-0.5,2.05,1.8,-0.25,EN,2003/2004
E4,2004-03-04,Rochdale,Lincoln,0,3,A,0,0,D,S Mathieson,10,17,2,10,14,12,2,9,1,2,0,0,2.7,3.4,2.3,2.75,3.2,2.35,2.4,3.0,2.3,2.5,3.2,2.5,2.75,3.3,2.3,2.62,3.2,2.37,2.62,3.2,2.3,1.85,1.85,1.48,2.35,0.5,2.05,1.8,0.0,EN,2003/2004
E4,2004-03-04,Swansea,Carlisle,1,2,A,1,1,D,M Fletcher,8,8,4,3,14,13,9,4,2,1,0,0,1.727,3.75,4.0,1.73,3.4,4.4,1.65,3.2,3.9,1.727,3.4,4.0,1.62,3.5,5.0,1.72,3.4,4.2,1.61,3.3,5.0,1.75,1.95,1.73,1.92,-0.5,1.8,2.05,-0.5,EN,2003/2004
E4,2004-03-04,Torquay,Yeovil,2,2,D,1,2,A,R Styles,15,12,7,7,8,15,8,11,4,2,0,1,1.8,3.6,3.75,1.81,3.25,4.2,1.8,3.1,3.4,1.727,3.4,4.0,1.73,3.4,4.33,1.8,3.25,4.0,1.83,3.2,3.75,1.75,1.95,1.81,1.83,-0.5,1.875,1.975,-0.5,EN,2003/2004
